#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2698000,2698.00000009,-577625.703589,299.741178995,1.00546831013,23.2
2699000,2699.00000009,-577148.819446,301.076312724,1.00520910605,23.2
2700000,2700.00000009,-575684.173507,301.378018206,1.00833507143,23.2
2701000,2701.00000009,-576529.478817,300.900234798,1.00337643309,23.2
2702000,2702.00000009,-578190.902944,299.319233088,1.00819804299,23.2
2703000,2703.00000009,-577206.749053,301.831747865,1.00372858032,23.2
2704000,2704.00000009,-577726.623366,299.295827392,1.00346976887,23.2
2705000,2705.00000009,-575304.048486,301.263450046,0.998565731241,23.2
2706000,2706.00000009,-575400.749134,299.677866952,1.00404891554,23.2
2707000,2707.00000009,-575289.216837,301.478385343,1.005778028,23.2
2708000,2708.00000009,-575347.702284,297.236879428,1.00126115717,23.2
2709000,2709.00000009,-578409.605553,303.155604674,1.00484310889,23.2
2710000,2710.00000009,-576712.937555,300.019289521,1.00551173175,23.2
2711000,2711.00000009,-577803.249176,301.938964322,1.00742600735,23.2
2712000,2712.00000009,-577544.242704,300.327539435,1.00492934869,23.2
2713000,2713.00000009,-577303.860056,299.330650777,1.01047280635,23.2
2714000,2714.00000009,-576006.352263,299.626919084,1.00582157597,23.2
2715000,2715.00000009,-575141.160517,298.663714591,1.00335727425,23.2
2716000,2716.00000009,-576163.280738,299.258425788,1.00630150811,23.2
2717000,2717.00000009,-576035.90915,299.988776164,1.00533809879,23.2
2718000,2718.00000009,-577163.841559,299.877233764,1.00516469472,23.2
2719000,2719.0000001,-576723.744803,301.529229189,1.00331619763,23.2
2720000,2720.0000001,-575673.29164,300.047388541,1.000499452,23.2
2721000,2721.0000001,-576473.487235,301.947445613,1.00587359187,23.2
2722000,2722.0000001,-576225.798208,299.99898034,1.00806058958,23.2
2723000,2723.0000001,-576585.820824,297.73820945,1.00360161473,23.2
2724000,2724.0000001,-576743.797353,299.250981266,1.00382883034,23.2
2725000,2725.0000001,-574603.904401,299.08895283,0.999964806493,23.2
2726000,2726.0000001,-575801.553166,300.510088016,1.00271408259,23.2
2727000,2727.0000001,-576046.180922,299.785753998,1.00165953021,23.2
2728000,2728.0000001,-577052.047341,302.424457466,1.00265619773,23.2
2729000,2729.0000001,-575553.1226,299.951969164,1.00257405439,23.2
2730000,2730.0000001,-576647.088388,300.284786206,1.00210915325,23.2
2731000,2731.0000001,-576739.56616,301.084042535,1.00694618717,23.2
2732000,2732.0000001,-577207.201243,299.12868306,1.00369290805,23.2
2733000,2733.0000001,-577459.013448,300.554459769,1.00143858097,23.2
2734000,2734.0000001,-576996.309561,300.496215397,1.00373284711,23.2
2735000,2735.0000001,-576149.145163,299.434355048,1.00278960754,23.2
2736000,2736.0000001,-575185.502136,298.529711893,1.00677962372,23.2
2737000,2737.0000001,-575855.573833,301.360172938,1.00398834681,23.2
2738000,2738.0000001,-576744.030953,298.657527864,1.00829535187,23.2
2739000,2739.0000001,-575572.801397,300.215483261,1.00369555663,23.2
2740000,2740.0000001,-577773.307175,301.59295809,1.00742500695,23.2
2741000,2741.0000001,-575280.333689,299.449689571,1.00524135877,23.2
2742000,2742.0000001,-577841.208476,299.4430948,1.00704916797,23.2
2743000,2743.0000001,-576098.822198,298.521128487,1.00840505849,23.2
2744000,2744.0000001,-576523.8086,301.494795208,1.00381641348,23.2
2745000,2745.0000001,-576500.301178,299.703871598,1.00426457924,23.2
2746000,2746.0000001,-577264.252703,301.04971342,1.00568753282,23.2
2747000,2747.0000001,-576838.15219,299.175130947,1.00790627169,23.2
2748000,2748.0000001,-575738.184606,300.846655512,1.00597283926,23.2
2749000,2749.0000001,-576769.065074,298.673757554,1.00285334816,23.2
2750000,2750.0000001,-576279.929381,299.601736845,1.00330578266,23.2
2751000,2751.0000001,-575860.163236,301.43285695,1.00532447658,23.2
2752000,2752.0000001,-575917.026144,299.940637332,0.999512279602,23.2
2753000,2753.0000001,-575835.483081,301.035665661,1.00508395117,23.2
2754000,2754.0000001,-576791.463537,299.393041163,1.0043419569,23.2
2755000,2755.0000001,-577329.55593,298.089248501,1.00603011151,23.2
2756000,2756.0000001,-575403.073399,299.34077969,1.00259594334,23.2
2757000,2757.0000001,-575881.526554,300.471462707,1.00408106147,23.2
2758000,2758.0000001,-574837.210807,302.778612865,1.00131186872,23.2
2759000,2759.0000001,-575411.269263,300.077287838,1.00402275378,23.2
2760000,2760.0000001,-575728.835938,298.559523279,1.00414208865,23.2
2761000,2761.0000001,-576910.833275,301.060375406,1.00855375009,23.2
2762000,2762.0000001,-576796.794833,302.807457802,1.00628235793,23.2
2763000,2763.0000001,-576472.768958,300.527048084,1.0048834797,23.2
2764000,2764.0000001,-576113.755991,302.804860883,1.00765428259,23.2
2765000,2765.0000001,-576876.603783,301.033677385,1.00604455496,23.2
2766000,2766.0000001,-576003.03718,299.827251103,1.00015743638,23.2
2767000,2767.0000001,-575950.747565,299.218687787,0.999377577628,23.2
2768000,2768.00000011,-576542.746277,298.410568489,1.00222382225,23.2
2769000,2769.00000011,-576133.334416,297.061414117,1.00437846111,23.2
2770000,2770.00000011,-576549.533316,299.794514794,1.00872453341,23.2
2771000,2771.00000011,-575180.008515,300.72723922,1.0030844763,23.2
2772000,2772.00000011,-577258.059139,299.922867326,1.00655322775,23.2
2773000,2773.00000011,-576862.11161,300.819873732,1.00155389704,23.2
2774000,2774.00000011,-576349.026464,297.209117097,1.00546441202,23.2
2775000,2775.00000011,-577840.249123,299.958097389,1.00810136435,23.2
2776000,2776.00000011,-576628.932475,299.010341849,1.00878146741,23.2
2777000,2777.00000011,-577800.276116,298.324487032,1.0088473338,23.2
2778000,2778.00000011,-576413.073297,298.775466292,1.00290458205,23.2
2779000,2779.00000011,-575686.783741,299.992498564,1.0035946857,23.2
2780000,2780.00000011,-576700.519394,298.719086297,1.00256194837,23.2
2781000,2781.00000011,-576823.285545,298.406775711,1.00349282651,23.2
2782000,2782.00000011,-575119.711467,301.320847363,1.00153200585,23.2
2783000,2783.00000011,-575280.790479,302.000270584,0.999729938376,23.2
2784000,2784.00000011,-576115.666881,298.302042846,1.00390489739,23.2
2785000,2785.00000011,-576080.281894,302.16738069,1.00367863315,23.2
2786000,2786.00000011,-576436.805475,301.141973915,1.00384761243,23.2
2787000,2787.00000011,-575788.424864,301.590035349,1.00339940707,23.2
2788000,2788.00000011,-575306.938134,300.264856809,1.002738416,23.2
2789000,2789.00000011,-574502.761609,298.812677323,0.999424836359,23.2
2790000,2790.00000011,-575383.2154,301.657337481,1.0018554902,23.2
2791000,2791.00000011,-576576.828883,302.267957337,1.00398620521,23.2
2792000,2792.00000011,-576684.746559,300.212003413,1.00262361228,23.2
2793000,2793.00000011,-575748.458926,295.758545533,1.00012238541,23.2
2794000,2794.00000011,-576303.973549,300.177461529,1.00307603383,23.2
2795000,2795.00000011,-575935.168487,301.39812728,0.99683548784,23.2
2796000,2796.00000011,-576013.933054,300.645135201,1.00095855546,23.2
2797000,2797.00000011,-576650.194994,302.669030103,1.0068049001,23.2
2798000,2798.00000011,-576130.462126,299.370998696,1.0055075585,23.2
2799000,2799.00000011,-576572.331539,297.201337877,1.00943788575,23.2
2800000,2800.00000011,-576584.794603,299.104333718,1.00515513922,23.2
2801000,2801.00000011,-576868.290223,300.411666014,1.00316353459,23.2
2802000,2802.00000011,-575924.621141,300.037061854,1.00262943389,23.2
2803000,2803.00000011,-576336.693029,299.850166388,1.0063829793,23.2
2804000,2804.00000011,-577904.163849,300.76518437,1.00768035665,23.2
2805000,2805.00000011,-576778.412437,300.034383994,1.00899925981,23.2
2806000,2806.00000011,-576944.178764,299.988155987,1.00785228508,23.2
2807000,2807.00000011,-575966.375579,298.793755102,1.00678071228,23.2
2808000,2808.00000011,-577165.130341,300.80403375,1.00388810766,23.2
2809000,2809.00000011,-576772.743574,300.996817231,1.00491135915,23.2
2810000,2810.00000011,-575643.877426,301.48700886,1.00392700497,23.2
2811000,2811.00000011,-576737.014638,302.062765715,1.00523015682,23.2
2812000,2812.00000011,-577174.741243,303.038510189,1.0058717282,23.2
2813000,2813.00000011,-575595.141286,299.736674588,1.00242916048,23.2
2814000,2814.00000011,-575635.628634,300.109708251,1.00284299649,23.2
2815000,2815.00000011,-575340.371243,298.343726092,1.00140761853,23.2
2816000,2816.00000011,-574790.723162,301.488835867,1.00256175024,23.2
2817000,2817.00000012,-576621.56338,301.896790203,1.00335796966,23.2
2818000,2818.00000012,-576405.36542,300.141080105,1.00265765314,23.2
2819000,2819.00000012,-576391.364416,301.373443286,1.00680465364,23.2
2820000,2820.00000012,-576363.144094,300.359693044,1.00967205166,23.2
2821000,2821.00000012,-576607.588968,299.458598182,1.00761700378,23.2
2822000,2822.00000012,-575751.552169,303.108051085,1.00378610458,23.2
2823000,2823.00000012,-575494.754052,300.753375064,1.00059006237,23.2
2824000,2824.00000012,-575600.487758,298.715255041,1.00295734498,23.2
2825000,2825.00000012,-575662.197613,300.565675376,1.00010230872,23.2
2826000,2826.00000012,-575772.779922,301.489858842,1.00123272822,23.2
2827000,2827.00000012,-576500.816884,300.360822797,0.998068850093,23.2
2828000,2828.00000012,-575262.090499,301.63355934,1.00296051367,23.2
2829000,2829.00000012,-576255.003315,298.011790178,0.999009575179,23.2
2830000,2830.00000012,-577547.528457,299.369963728,1.00368079813,23.2
2831000,2831.00000012,-576041.235915,299.688324648,1.00529205303,23.2
2832000,2832.00000012,-575543.414674,298.647077619,1.00518433655,23.2
2833000,2833.00000012,-577030.492933,301.494072275,1.00698552654,23.2
2834000,2834.00000012,-575592.734772,296.189836575,1.00332415665,23.2
2835000,2835.00000012,-576685.516126,300.431329775,1.00476356955,23.2
2836000,2836.00000012,-576236.303115,301.943089597,1.00273375359,23.2
2837000,2837.00000012,-576081.725825,303.100810789,1.00238280303,23.2
2838000,2838.00000012,-575646.669009,300.699206885,1.00305140163,23.2
2839000,2839.00000012,-576098.442856,304.436789329,1.00814483819,23.2
2840000,2840.00000012,-575814.896905,300.16035557,1.00856141744,23.2
2841000,2841.00000012,-576554.01873,298.769458786,1.00781710007,23.2
2842000,2842.00000012,-576550.022131,299.652169882,1.00274278821,23.2
2843000,2843.00000012,-576030.333612,299.87690484,1.0016785841,23.2
2844000,2844.00000012,-576628.210725,301.16036612,1.00483326343,23.2
2845000,2845.00000012,-577132.723669,297.920925454,1.00513783657,23.2
2846000,2846.00000012,-576361.609409,299.598669309,1.00266912743,23.2
2847000,2847.00000012,-576851.731091,297.025393205,1.0023317661,23.2
2848000,2848.00000012,-577278.932982,300.819826746,1.00484884432,23.2
2849000,2849.00000012,-576350.984141,298.14114261,1.00430631093,23.2
2850000,2850.00000012,-577020.665842,298.552982484,1.0044139393,23.2
2851000,2851.00000012,-577068.373815,300.252966431,1.00613341816,23.2
2852000,2852.00000012,-575310.656758,298.431882633,1.00528319127,23.2
2853000,2853.00000012,-576872.98798,300.990360266,1.00256530428,23.2
2854000,2854.00000012,-576631.363136,301.263310638,1.00418549614,23.2
2855000,2855.00000012,-575910.190135,300.434595892,1.00302721926,23.2
2856000,2856.00000012,-578079.21847,297.724067159,1.007329396,23.2
2857000,2857.00000012,-577166.671797,299.064829175,1.00662257732,23.2
2858000,2858.00000012,-575570.14902,300.029499117,1.00430522958,23.2
2859000,2859.00000012,-577844.061569,299.799236525,1.0078281493,23.2
2860000,2860.00000012,-576993.620052,298.768944084,1.00621146608,23.2
2861000,2861.00000012,-576794.24976,298.90066793,1.00622972658,23.2
2862000,2862.00000012,-576410.611961,300.007296016,1.00710136628,23.2
2863000,2863.00000012,-576160.180371,300.580395095,1.00575302332,23.2
2864000,2864.00000012,-577303.221111,298.759378675,1.00373809625,23.2
2865000,2865.00000012,-575742.842357,301.179785974,1.00163652865,23.2
2866000,2866.00000013,-576006.952648,298.345569675,1.00085569519,23.2
2867000,2867.00000013,-575073.404722,299.828978049,0.998955240297,23.2
2868000,2868.00000013,-574567.054111,298.217022197,1.00004513295,23.2
2869000,2869.00000013,-575566.386846,301.525775176,1.00502405355,23.2
2870000,2870.00000013,-576400.877678,301.799397926,1.00671178444,23.2
2871000,2871.00000013,-576005.24926,303.131866317,1.00448685762,23.2
2872000,2872.00000013,-576641.635128,303.176138501,1.00603708236,23.2
2873000,2873.00000013,-576046.032574,300.467933113,1.00415031835,23.2
2874000,2874.00000013,-576705.524771,300.070503889,1.00578169752,23.2
2875000,2875.00000013,-577642.643416,300.300956708,1.0063653167,23.2
2876000,2876.00000013,-574849.665674,300.501124518,1.0023501857,23.2
2877000,2877.00000013,-575912.461732,301.441198817,1.00203376204,23.2
2878000,2878.00000013,-576793.108114,300.478122059,1.00493467739,23.2
2879000,2879.00000013,-576674.328905,299.4315279,1.00519944169,23.2
2880000,2880.00000013,-577053.16609,298.602678971,1.00522711794,23.2
2881000,2881.00000013,-575987.216694,299.81360167,1.00391562649,23.2
2882000,2882.00000013,-576137.822473,298.963606387,1.0014228183,23.2
2883000,2883.00000013,-576327.201049,297.859273956,1.00776624595,23.2
2884000,2884.00000013,-577153.988398,300.628394074,1.00109578917,23.2
2885000,2885.00000013,-576697.675545,299.50649415,1.0063977281,23.2
2886000,2886.00000013,-576931.959291,300.165866919,1.00703474484,23.2
2887000,2887.00000013,-576844.786664,301.493242804,1.00295863995,23.2
2888000,2888.00000013,-576105.777001,300.708372405,1.00387150125,23.2
2889000,2889.00000013,-575991.656257,299.039999914,1.0075092703,23.2
2890000,2890.00000013,-578230.684443,299.632660192,1.00848102456,23.2
2891000,2891.00000013,-576770.960322,299.395942699,1.00733033254,23.2
2892000,2892.00000013,-576814.544546,297.978626185,1.00598588162,23.2
2893000,2893.00000013,-577141.244868,298.295717313,1.0083599759,23.2
2894000,2894.00000013,-575780.486547,297.681738285,1.00433304325,23.2
2895000,2895.00000013,-577008.174221,301.51335901,1.00671209782,23.2
2896000,2896.00000013,-576558.280223,298.006563908,1.00788602657,23.2
2897000,2897.00000013,-576465.364189,300.114274448,1.00762142392,23.2
2898000,2898.00000013,-576819.934471,300.858480215,1.00876313643,23.2
2899000,2899.00000013,-577526.019539,303.140397694,1.00532129765,23.2
2900000,2900.00000013,-575316.874393,300.674901682,1.00603952959,23.2
2901000,2901.00000013,-576505.123313,301.228110528,1.00550485849,23.2
2902000,2902.00000013,-577037.36682,299.685646419,1.00605077345,23.2
2903000,2903.00000013,-576431.465106,299.931364233,1.00548345796,23.2
2904000,2904.00000013,-576312.219313,300.242602751,1.00172698594,23.2
2905000,2905.00000013,-575776.874145,297.977380706,1.00200863492,23.2
2906000,2906.00000013,-575653.210018,300.857269412,1.00794969235,23.2
2907000,2907.00000013,-575618.694853,299.800511406,1.00553598694,23.2
2908000,2908.00000013,-576294.310187,298.544163952,1.0049340334,23.2
2909000,2909.00000013,-577058.317267,299.805615729,1.00501361448,23.2
2910000,2910.00000013,-576571.736414,300.559285008,1.00367245735,23.2
2911000,2911.00000013,-576353.487359,299.354868903,1.00258191158,23.2
2912000,2912.00000013,-576407.561975,300.448863395,1.00492161124,23.2
2913000,2913.00000013,-575741.558481,300.76925947,1.00229361417,23.2
2914000,2914.00000013,-576385.996744,301.393224658,1.00581692342,23.2
2915000,2915.00000014,-575764.648666,298.279907944,1.00157993189,23.2
2916000,2916.00000014,-577725.601268,298.956374596,1.00304952145,23.2
2917000,2917.00000014,-577488.119023,300.605024788,1.0041920994,23.2
2918000,2918.00000014,-575000.31457,300.409568831,1.00377909927,23.2
2919000,2919.00000014,-575891.290623,297.317402836,1.00561122228,23.2
2920000,2920.00000014,-576473.560649,302.446828678,1.00671314583,23.2
2921000,2921.00000014,-573950.937935,300.54251588,1.00323565944,23.2
2922000,2922.00000014,-575600.96978,301.357879575,1.00054589856,23.2
2923000,2923.00000014,-576409.000457,300.867425422,1.0044285202,23.2
2924000,2924.00000014,-575886.620414,299.841773129,1.00317444747,23.2
2925000,2925.00000014,-575937.703301,300.288458034,1.00176112409,23.2
2926000,2926.00000014,-576789.700371,297.6920878,1.00645500904,23.2
2927000,2927.00000014,-577105.133078,301.291999217,1.00603387691,23.2
2928000,2928.00000014,-575935.147906,301.241450693,1.00757069483,23.2
2929000,2929.00000014,-576328.168494,300.998390698,1.00684633177,23.2
2930000,2930.00000014,-576125.773729,301.844747791,1.00517500054,23.2
2931000,2931.00000014,-575670.689514,300.18723937,1.00392243888,23.2
2932000,2932.00000014,-575174.137891,300.848795423,1.00080050746,23.2
2933000,2933.00000014,-575214.643373,299.279010246,1.00583723661,23.2
2934000,2934.00000014,-576440.529049,300.479197091,1.0047120675,23.2
2935000,2935.00000014,-574419.456523,299.27990096,1.00260748027,23.2
2936000,2936.00000014,-575658.593163,300.115692903,1.00288720987,23.2
2937000,2937.00000014,-577359.691293,302.030348998,1.00708936082,23.2
2938000,2938.00000014,-577551.791673,298.48750788,1.00565015256,23.2
2939000,2939.00000014,-577042.461444,298.297823886,1.00528127203,23.2
2940000,2940.00000014,-575206.993461,299.084759762,1.00217809347,23.2
2941000,2941.00000014,-575858.968588,298.387357502,1.00260140564,23.2
2942000,2942.00000014,-574844.488605,299.667819387,1.0015460929,23.2
2943000,2943.00000014,-577090.504246,300.689349187,1.0049052966,23.2
2944000,2944.00000014,-576225.718382,299.936062811,1.00629198427,23.2
2945000,2945.00000014,-575159.19268,299.897020072,1.00142722115,23.2
2946000,2946.00000014,-576094.972518,299.415695835,1.00576207956,23.2
